source,category,definition,title,description,required_mods,nodes_using_definition,is_root_node,cost,required_points,required_spent_points,required_skills,required_exclusions,reward_types,attributes,spell_ids,reward_summary
base active,skill_tree_rpgs:class_skills,rogue_root,Path of the Rogue,,rogues,1,True,1,0,0,1,1,puffish_skills:attribute,minecraft:generic.attack_speed multiply_base 0.01,,attr minecraft:generic.attack_speed multiply_base 0.01
base active,skill_tree_rpgs:class_skills,rogue_tier_1_passive_1,Coated Blades,"Melee attacks have {trigger_chance_1} chance, to apply poison effect lasting {effect_duration} sec, stacking up based on your attack damage.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_1_passive_1,spell skill_tree_rpgs:rogue_tier_1_passive_1
base active,skill_tree_rpgs:class_skills,rogue_tier_1_passive_2,Fracture,"Melee attacks have {trigger_chance_1} chance to wound the enemy, dealing {damage} damage and reducing its armor by {bonus}, for {effect_duration} sec.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_1_passive_2,spell skill_tree_rpgs:rogue_tier_1_passive_2
base active,skill_tree_rpgs:class_skills,rogue_tier_2_passive_1,Sidestep,"Upon rolling, you gain a stack of Sidestep, increasing your Evasion Chance by {bonus}, stacking up to {stash_amplifier} times. Removed when taking damage.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_2_passive_1,spell skill_tree_rpgs:rogue_tier_2_passive_1
base active,skill_tree_rpgs:class_skills,rogue_tier_2_passive_2,Leeching Strike,"Upon rolling, you have {trigger_chance_1} chance for your next melee attack to heal you by {heal}.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_2_passive_2,spell skill_tree_rpgs:rogue_tier_2_passive_2
base active,skill_tree_rpgs:class_skills,rogue_tier_2_spell_1_modifier_1,Blade Fury,Increases the maximum number of Slice and Dice stacks by {effect_amplifier_cap_add}.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_2_spell_1_modifier_1,spell skill_tree_rpgs:rogue_tier_2_spell_1_modifier_1
base active,skill_tree_rpgs:class_skills,rogue_tier_2_spell_1_modifier_2,Explosive Powder,"Shock Powder has {trigger_chance} chance to create secondary explosions, dealing {damage} damage.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_2_spell_1_modifier_2,spell skill_tree_rpgs:rogue_tier_2_spell_1_modifier_2
base active,skill_tree_rpgs:class_skills,rogue_tier_3_passive_1,Cheat Death,"When taking damage that would be fatal, you become invulnerable for {effect_duration} sec.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_3_passive_1,spell skill_tree_rpgs:rogue_tier_3_passive_1
base active,skill_tree_rpgs:class_skills,rogue_tier_3_passive_2,Preparation,"Upon evading an attack, you have {trigger_chance} chance for all your cooldowns to reset.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_3_passive_2,spell skill_tree_rpgs:rogue_tier_3_passive_2
base active,skill_tree_rpgs:class_skills,rogue_tier_3_spell_1_modifier_1,Cloak of Shadows,"Shadowstep grants you Cloak of Shadows effect, protecting your from {effect_amplifier} incoming attack for {effect_duration} sec.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_3_spell_1_modifier_1,spell skill_tree_rpgs:rogue_tier_3_spell_1_modifier_1
base active,skill_tree_rpgs:class_skills,rogue_tier_3_spell_1_modifier_2,Ambush,"Next attack after Shadowstep, within {effect_duration} sec, deals {bonus} extra damage.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_3_spell_1_modifier_2,spell skill_tree_rpgs:rogue_tier_3_spell_1_modifier_2
base active,skill_tree_rpgs:class_skills,rogue_tier_4_spell_1_modifier_1,Stealth Speed,Stealth no longer slows you down.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_4_spell_1_modifier_1,spell skill_tree_rpgs:rogue_tier_4_spell_1_modifier_1
base active,skill_tree_rpgs:class_skills,rogue_tier_4_spell_1_modifier_2,Deep Stealth,Increases the duration of Stealth by {effect_duration_add} sec.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:rogue_tier_4_spell_1_modifier_2,spell skill_tree_rpgs:rogue_tier_4_spell_1_modifier_2
base active,skill_tree_rpgs:class_skills,warrior_boost,Warrior Empowerment,,rogues,3,False,1,0,0,1,1,puffish_skills:attribute,minecraft:generic.attack_damage multiply_base 0.01,,attr minecraft:generic.attack_damage multiply_base 0.01
base active,skill_tree_rpgs:class_skills,warrior_root,Path of the Warrior,,rogues,1,True,1,0,0,1,1,puffish_skills:attribute,minecraft:generic.attack_damage multiply_base 0.01,,attr minecraft:generic.attack_damage multiply_base 0.01
base active,skill_tree_rpgs:class_skills,warrior_tier_1_passive_1,Killing Spree,"Killing an enemy increases Attack Damage by {bonus}, stacking up to {effect_amplifier_cap} times, lasting {effect_duration} sec.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_1_passive_1,spell skill_tree_rpgs:warrior_tier_1_passive_1
base active,skill_tree_rpgs:class_skills,warrior_tier_1_passive_2,Vitality,"Blocking with shield has {trigger_chance} chance to increase your Evasion Chance by {bonus}, stacking up to {effect_amplifier_cap} times, lasting {effect_duration} sec.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_1_passive_2,spell skill_tree_rpgs:warrior_tier_1_passive_2
base active,skill_tree_rpgs:class_skills,warrior_tier_2_passive_1,Intercept,"Upon rolling, you have {trigger_chance} chance to reset the cooldown of Charge.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_2_passive_1,spell skill_tree_rpgs:warrior_tier_2_passive_1
base active,skill_tree_rpgs:class_skills,warrior_tier_2_passive_2,Second Wind,"Upon rolling, you have {trigger_chance} chance to restore 10%% of your total health.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_2_passive_2,spell skill_tree_rpgs:warrior_tier_2_passive_2
base active,skill_tree_rpgs:class_skills,warrior_tier_2_spell_1_modifier_1,Bouncing Throw,Shattering Throw ricochets to {ricochet} additional target.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_2_spell_1_modifier_1,spell skill_tree_rpgs:warrior_tier_2_spell_1_modifier_1
base active,skill_tree_rpgs:class_skills,warrior_tier_2_spell_1_modifier_2,Punching Throw,Shattering Throw deals {knockback_multiply_base} more knockback.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_2_spell_1_modifier_2,spell skill_tree_rpgs:warrior_tier_2_spell_1_modifier_2
base active,skill_tree_rpgs:class_skills,warrior_tier_3_passive_1,Enrage,"Taking damage has {trigger_chance_1} chance to apply Enrage effect, increasing your Size and Attack Speed by {bonus} but also the damage you take, stacking up to {effect_amplifier_cap} times, lasting {stash_duration} sec.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_3_passive_1,spell skill_tree_rpgs:warrior_tier_3_passive_1
base active,skill_tree_rpgs:class_skills,warrior_tier_3_passive_2,Shockwave,"Taking damage below {threshold} causes a shockwave, stunning enemies nearby for {effect_duration} sec.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_3_passive_2,spell skill_tree_rpgs:warrior_tier_3_passive_2
base active,skill_tree_rpgs:class_skills,warrior_tier_3_spell_1_modifier_1,Battle Shout,"Shout increases Attack Damage of allies by {bonus}, lasting {effect_duration} sec.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_3_spell_1_modifier_1,spell skill_tree_rpgs:warrior_tier_3_spell_1_modifier_1
base active,skill_tree_rpgs:class_skills,warrior_tier_3_spell_1_modifier_2,Challenging Shout,Shout taunts all affected enemies.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_3_spell_1_modifier_2,spell skill_tree_rpgs:warrior_tier_3_spell_1_modifier_2
base active,skill_tree_rpgs:class_skills,warrior_tier_4_spell_1_modifier_1,Endurance,Charge lasts {effect_duration_add} sec longer.,rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_4_spell_1_modifier_1,spell skill_tree_rpgs:warrior_tier_4_spell_1_modifier_1
base active,skill_tree_rpgs:class_skills,warrior_tier_4_spell_1_modifier_2,Concussion Blow,"Next attack after using Charge, stuns the target for {effect_duration} sec.",rogues,1,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:warrior_tier_4_spell_1_modifier_2,spell skill_tree_rpgs:warrior_tier_4_spell_1_modifier_2
base active,skill_tree_rpgs:class_skills,weapon_arcane_blast_modifier_1,Conjured Arcane Charge,Increases the maximum number of Arcane Charges by {effect_amplifier_cap_add}.,wizards,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_arcane_blast_modifier_1,spell skill_tree_rpgs:weapon_arcane_blast_modifier_1
base active,skill_tree_rpgs:class_skills,weapon_arcane_blast_modifier_2,Arcane Endurance,Increases the duration of Arcane Charges by {effect_duration_add} sec.,wizards,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_arcane_blast_modifier_2,spell skill_tree_rpgs:weapon_arcane_blast_modifier_2
base active,skill_tree_rpgs:class_skills,weapon_arcane_root,Arcane Staff Specialisation,Arcane Blast deals {power_multiplier} increased damage.,wizards,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_arcane_root,spell skill_tree_rpgs:weapon_arcane_root
base active,skill_tree_rpgs:class_skills,weapon_axe_root,Axe Specialisation,,,0,False,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:class_skills,weapon_bow_passive_1,Dazing Arrow,Arrow hits have {trigger_chance} chance to slow the target for {effect_duration} sec.,,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_bow_passive_1,spell skill_tree_rpgs:weapon_bow_passive_1
base active,skill_tree_rpgs:class_skills,weapon_bow_passive_2,Poison Arrow,Arrow hits have {trigger_chance} chance to apply Poison for {effect_duration} sec.,,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_bow_passive_2,spell skill_tree_rpgs:weapon_bow_passive_2
base active,skill_tree_rpgs:class_skills,weapon_bow_root,Bow Specialisation,,,0,False,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:class_skills,weapon_claymore_root,Claymore Specialisation,,paladins,0,False,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,operation,value"
base active,skill_tree_rpgs:class_skills,weapon_cleave_modifier_1,Wide Cleave,Extends the reach of Cleave by +0.5 blocks.,,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_cleave_modifier_1,spell skill_tree_rpgs:weapon_cleave_modifier_1
base active,skill_tree_rpgs:class_skills,weapon_cleave_modifier_2,Hot Hatchet,Reduces the cooldown of Cleave by {cooldown_duration_deduct} sec.,,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_cleave_modifier_2,spell skill_tree_rpgs:weapon_cleave_modifier_2
base active,skill_tree_rpgs:class_skills,weapon_crossbow_passive_1,Weakening Bolt,Crossbow shots have {trigger_chance} chance to apply Weakness to the target for {effect_duration} sec.,,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_crossbow_passive_1,spell skill_tree_rpgs:weapon_crossbow_passive_1
base active,skill_tree_rpgs:class_skills,weapon_crossbow_passive_2,Fuse Bolt,Crossbow shots have {trigger_chance} chance to cause a small explosion on the target.,,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_crossbow_passive_2,spell skill_tree_rpgs:weapon_crossbow_passive_2
base active,skill_tree_rpgs:class_skills,weapon_crossbow_root,Crossbow Specialisation,,,0,False,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:class_skills,weapon_dagger_root,Dagger Specialisation,,rogues,0,False,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,operation,value"
base active,skill_tree_rpgs:class_skills,weapon_double_axe_root,Double Axe Specialisation,,rogues,0,False,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:class_skills,weapon_fan_of_knives_modifier_1,Ricochet,Fan of Knives daggers ricochet to {ricochet} additional targets.,rogues,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_fan_of_knives_modifier_1,spell skill_tree_rpgs:weapon_fan_of_knives_modifier_1
base active,skill_tree_rpgs:class_skills,weapon_fan_of_knives_modifier_2,Expanded Fan,Fan of Knives launches {extra_launch} additional daggers.,rogues,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_fan_of_knives_modifier_2,spell skill_tree_rpgs:weapon_fan_of_knives_modifier_2
base active,skill_tree_rpgs:class_skills,weapon_fire_blast_modifier_1,Blast Radius,Increases the area of effect of Pyroblast by {bonus}.,wizards,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_fire_blast_modifier_1,spell skill_tree_rpgs:weapon_fire_blast_modifier_1
base active,skill_tree_rpgs:class_skills,weapon_fire_blast_modifier_2,Blast Punch,Increases the knockback of Pyroblast by {knockback_multiply_base}.,wizards,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_fire_blast_modifier_2,spell skill_tree_rpgs:weapon_fire_blast_modifier_2
base active,skill_tree_rpgs:class_skills,weapon_fire_root,Fire Staff Specialisation,Pyroblast has {bonus} increased critical strike chance.,wizards,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_fire_root,spell skill_tree_rpgs:weapon_fire_root
base active,skill_tree_rpgs:class_skills,weapon_flurry_modifier_1,Relentless Flurry,Flurry performs 1 additional strike.,paladins,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_flurry_modifier_1,spell skill_tree_rpgs:weapon_flurry_modifier_1
base active,skill_tree_rpgs:class_skills,weapon_flurry_modifier_2,Frenzied Strikes,"Each strike of Flurry increases your Attack Damage by {bonus} for {effect_duration} sec, stacking up to {effect_amplifier_cap} times.",paladins,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_flurry_modifier_2,spell skill_tree_rpgs:weapon_flurry_modifier_2
base active,skill_tree_rpgs:class_skills,weapon_frost_root,Frost Staff Specialisation,Frostbolt deals {bonus} increased critical strike damage.,wizards,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_frost_root,spell skill_tree_rpgs:weapon_frost_root
base active,skill_tree_rpgs:class_skills,weapon_frostbolt_modifier_1,Frost Bounce,Frostbolt ricochets to {ricochet} additional target.,wizards,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_frostbolt_modifier_1,spell skill_tree_rpgs:weapon_frostbolt_modifier_1
base active,skill_tree_rpgs:class_skills,weapon_frostbolt_modifier_2,Lingering Chill,Frostbolt slow effect lasts {effect_duration_add} sec longer.,wizards,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_frostbolt_modifier_2,spell skill_tree_rpgs:weapon_frostbolt_modifier_2
base active,skill_tree_rpgs:class_skills,weapon_glaive_root,Glaive Specialisation,,rogues,0,False,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:class_skills,weapon_ground_slam_modifier_1,Aftershock,Ground Slam has {impact_chance} chance to stun the target for {effect_duration} sec.,paladins,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_ground_slam_modifier_1,spell skill_tree_rpgs:weapon_ground_slam_modifier_1
base active,skill_tree_rpgs:class_skills,weapon_ground_slam_modifier_2,Punishment,Casting Ground Slam has {trigger_chance_1} chance to guarantee a critical strike for the next melee attack.,paladins,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_ground_slam_modifier_2,spell skill_tree_rpgs:weapon_ground_slam_modifier_2
base active,skill_tree_rpgs:class_skills,weapon_hammer_root,Hammer Specialisation,,paladins,0,False,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:class_skills,weapon_holy_root,Holy Staff Specialisation,Reduces the cooldown of Holy Shock by {cooldown_duration_deduct} sec.,paladins,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_holy_root,spell skill_tree_rpgs:weapon_holy_root
base active,skill_tree_rpgs:class_skills,weapon_holy_shock_modifier_1,Improved Healing,Holy Shock heals for {power_multiplier} more.,paladins,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_holy_shock_modifier_1,spell skill_tree_rpgs:weapon_holy_shock_modifier_1
base active,skill_tree_rpgs:class_skills,weapon_holy_shock_modifier_2,Holy Blast,"Damaging with Holy Shock causes small explosion, hitting enemies within {impact_range} blocks radius.",paladins,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_holy_shock_modifier_2,spell skill_tree_rpgs:weapon_holy_shock_modifier_2
base active,skill_tree_rpgs:class_skills,weapon_impale_modifier_1,Pierce,Impale spear pierces through {pierce} targets.,archers,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_impale_modifier_1,spell skill_tree_rpgs:weapon_impale_modifier_1
base active,skill_tree_rpgs:class_skills,weapon_impale_modifier_2,Pin Down,"Impale pins the target, applying Immobilize for {effect_duration} sec.",archers,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_impale_modifier_2,spell skill_tree_rpgs:weapon_impale_modifier_2
base active,skill_tree_rpgs:class_skills,weapon_mace_root,Mace Specialisation,,paladins,0,False,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:class_skills,weapon_sickle_root,Sickle Specialisation,,rogues,0,False,1,0,0,1,1,skill_tree_rpgs:conditional_attribute,,,"conditional_attribute attribute,condition,fallbackAttribute,operation,value"
base active,skill_tree_rpgs:class_skills,weapon_smash_modifier_1,Justice Served,Smash hits have {trigger_chance} chance to reset its own cooldown.,paladins,0,False,1,0,0,1,1,skill_tree_rpgs:spell,,skill_tree_rpgs:weapon_smash_modifier_1,spell skill_tree_rpgs:weapon_smash_modifier_1
